科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
042202,大葉大學,歐洲文化與旅遊學士學位學程(德語組),16,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=12,總=30,,,,,有
042212,大葉大學,歐洲文化與旅遊學士學位學程(法語組),16,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=12,總=28,,,,,有
042222,大葉大學,歐洲文化與旅遊學士學位學程(西班牙語組),15,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=13,總=32,,,,,有
042232,大葉大學,英語學系,28,--,底標,--,--,--,底標,--,12,12,--,--,--,3,105.3.25,105.3.26,國+英=10,總=32,,,,,有
042242,大葉大學,文創產業國際人才學士學位學程,12,--,底標,--,--,--,底標,--,12,12,--,--,--,4,105.3.25,105.3.26,國+英=9,總=28,,,,,無
042252,大葉大學,生物產業科技學系(食品生技組),8,--,--,--,--,後標,--,--,30,--,--,--,30,6,105.3.25,105.3.26,國+自=12,總=36,,,,,有
042262,大葉大學,生物產業科技學系(工廠實務與管理組),5,--,--,--,--,後標,--,--,30,--,--,--,30,10,105.3.25,105.3.26,國+自=12,總=24,,,,,無
042272,大葉大學,分子生物科技學系(生物醫藥組),18,--,--,--,--,底標,--,--,8,8,--,--,3,--,105.3.25,105.3.26,國+英=12,自=8,,,,,有
042282,大葉大學,分子生物科技學系(醫藥檢驗與管理組),10,--,--,--,--,--,底標,--,8,8,--,--,--,5,105.3.25,105.3.26,國+英=10,總=32,,,,,有
042292,大葉大學,生物資源學系(生態旅遊與生物多樣性組),15,--,--,--,--,--,底標,--,10,--,--,--,10,3,105.3.25,105.3.26,國+自=10,總=33,,,,,有
042302,大葉大學,生物資源學系(微生物應用開發組),13,--,--,--,--,--,底標,--,10,--,--,--,10,3.5,105.3.25,105.3.26,國+自=10,總=33,,,,,有
042312,大葉大學,藥用植物與保健學系(中藥保健組),8,--,--,--,--,底標,--,--,30,--,--,--,30,6,105.3.25,105.3.26,國+自=8,總=37,,,,,有
042322,大葉大學,藥用植物與保健學系(藥粧經絡組),7,--,--,--,--,底標,--,--,30,--,--,--,30,7,105.3.25,105.3.26,國+自=9,總=34,,,,,有
042332,大葉大學,財務金融學系,19,--,--,--,--,--,底標,--,3,--,--,--,--,--,105.3.25,105.3.26,國=9,,,,,,有
042342,大葉大學,財務金融學系(銀行專業組),23,--,--,--,--,--,底標,--,3,--,--,--,--,--,105.3.25,105.3.26,國=8,,,,,,有
042352,大葉大學,會計資訊學系(會計管理組),21,--,--,--,--,--,底標,--,10,--,--,10,--,3,105.3.25,105.3.26,國+社=13,總=33,,,,,有
042362,大葉大學,會計資訊學系(投資理財組）,25,--,--,--,--,--,底標,--,10,--,--,10,--,3,105.3.25,105.3.26,國+社=11,總=30,,,,,有
042372,大葉大學,人力資源暨公共關係學系(人力資源管理組),23,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=13,總=28,,,,,有
042382,大葉大學,人力資源暨公共關係學系(公關行銷組),20,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=11,總=29,,,,,有
042392,大葉大學,國際企業管理學系(貿易經營組),22,--,--,--,--,--,底標,--,8,--,--,8,--,3,105.3.25,105.3.26,國+社=11,總=32,,,,,有
042402,大葉大學,國際企業管理學系(行銷創意組),25,--,--,--,--,--,底標,--,8,--,--,8,--,3,105.3.25,105.3.26,國+社=13,總=32,,,,,有
042412,大葉大學,資訊管理學系,52,--,--,--,底標,--,--,--,8,--,--,8,--,3,105.3.25,105.3.26,國+社=9,總=31,,,,,有
042422,大葉大學,企業管理學系(經營管理組),30,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=11,總=33,,,,,無
042432,大葉大學,企業管理學系(行銷流通組),27,--,--,--,--,--,底標,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=13,總=31,,,,,無
042442,大葉大學,護理學系,144,--,底標,--,--,--,--,--,--,12,--,--,12,3,105.3.25,105.3.26,英+自=7,總=34,,,,,有
042452,大葉大學,護理學系(公費生),5,--,底標,--,--,--,--,--,--,30,--,--,30,10,105.3.25,105.3.26,英+自=9,總=37,,,,,有
042462,大葉大學,醫療器材設計與材料學士學位學程(醫用材料組),12,--,--,--,--,底標,--,--,10,--,--,--,10,4,105.3.25,105.3.26,國+自=11,總=30,,,,,有
042472,大葉大學,醫療器材設計與材料學士學位學程,14,--,--,--,--,底標,--,--,10,--,--,--,10,3.5,105.3.25,105.3.26,國+自=7,總=27,,,,,無
042482,大葉大學,視光學系,49,--,--,--,--,--,底標,--,--,12,--,--,12,3,105.3.25,105.3.26,英+自=8,總=32,,,,,有
042492,大葉大學,運動健康管理學系(運動健康指導組),11,底標,--,--,--,--,--,--,12,--,--,12,--,4.5,105.3.25,105.3.26,國+社=13,總=33,,,,,有
042502,大葉大學,運動健康管理學系(產業經營組),10,底標,--,--,--,--,--,--,12,--,--,12,--,5,105.3.25,105.3.26,國+社=12,總=28,,,,,有
042512,大葉大學,休閒事業管理學系(創新經營組),28,--,--,--,底標,--,--,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=10,總=28,,,,,有
042522,大葉大學,休閒事業管理學系(活動企劃組),27,--,--,--,底標,--,--,--,12,--,--,12,--,3,105.3.25,105.3.26,國+社=11,總=32,,,,,有
042532,大葉大學,婚禮企劃暨節慶管理學士學位學程(行銷企劃組),14,--,--,--,底標,--,--,--,12,--,--,12,--,3.5,105.3.25,105.3.26,國+社=11,總=31,,,,,有
042542,大葉大學,婚禮企劃暨節慶管理學士學位學程(婚企經營組),14,--,--,--,底標,--,--,--,12,--,--,12,--,3.5,105.3.25,105.3.26,國+社=11,總=32,,,,,有
042552,大葉大學,烘焙暨飲料調製學士學位學程(產學合作組),26,--,--,--,底標,--,--,--,20,--,--,20,--,3,105.3.25,105.3.26,國+社=10,總=30,,,,,有
042562,大葉大學,烘焙暨飲料調製學士學位學程,23,--,--,--,底標,--,--,--,20,--,--,20,--,3,105.3.25,105.3.26,國+社=10,總=34,,,,,有
042572,大葉大學,餐旅管理學系,10,--,--,--,底標,--,--,--,20,--,--,20,--,5,105.3.25,105.3.26,國+社=14,總=37,,,,,有
042582,大葉大學,餐旅管理學系(產學合作組),13,--,--,--,底標,--,--,--,20,--,--,20,--,3.5,105.3.25,105.3.26,國+社=11,總=37,,,,,有
042592,大葉大學,觀光旅遊學系,12,--,--,--,底標,--,--,--,20,--,--,20,--,4,105.3.25,105.3.26,國+社=11,總=35,,,,,有
042602,大葉大學,觀光旅遊學系(產學合作組),14,--,--,--,底標,--,--,--,20,--,--,20,--,3.5,105.3.25,105.3.26,國+社=11,總=32,,,,,有
042612,大葉大學,工業設計學系,45,--,--,--,--,--,底標,--,--,--,--,--,10,3,105.3.25,105.3.26,自=4,總=29,,,,,無
042622,大葉大學,傳播藝術學士學位學程,24,--,--,--,--,--,底標,--,8,--,--,8,--,3,105.3.25,105.3.26,國+社=13,總=34,,,,,有
043012,中華大學,電機工程學系,73,--,--,--,--,--,底標,--,--,--,3,--,--,--,105.4.15,105.4.16,數=2,,,,,,無
043022,中華大學,機械工程學系精密機械組,27,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=33,,,,,,有
043032,中華大學,機械工程學系智慧自動化組,27,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=34,,,,,,有
043042,中華大學,電子工程學系,13,--,--,--,--,--,底標,--,--,--,--,--,3.5,--,105.4.15,105.4.16,自=9,,,,,,有
043052,中華大學,光機電與材料學士學位學程,29,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=28,,,,,,有
043062,中華大學,工業管理學系,24,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=7,,,,,,有
043072,中華大學,企業管理學系企業管理組,25,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=10,,,,,,有
043082,中華大學,企業管理學系行銷管理組,21,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=10,,,,,,有
043092,中華大學,財務管理學系,61,--,--,底標,--,--,--,--,--,--,--,--,--,3,105.4.15,105.4.16,總=31,,,,,,有
043102,中華大學,國際企業學系,29,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.15,105.4.16,總=33,,,,,,有
043112,中華大學,運輸科技與物流管理學系,33,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=8,,,,,,有
043122,中華大學,科技管理學系,23,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=8,,,,,,有
043132,中華大學,建築與都市計畫學系建築設計組,26,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=33,,,,,,有
043142,中華大學,建築與都市計畫學系環境規劃與管理組,26,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=29,,,,,,有
043152,中華大學,建築與都市計畫學系建築科技組,26,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=31,,,,,,有
043162,中華大學,景觀建築學系,27,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=9,,,,,,有
043172,中華大學,營建管理學系,29,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=7,,,,,,有
043182,中華大學,土木工程學系,26,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=36,,,,,,無
043192,中華大學,工業產品設計學系工業設計組,23,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=31,,,,,,有
043202,中華大學,工業產品設計學系創意生活設計組,25,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=33,,,,,,有
043212,中華大學,外國語文學系,54,--,底標,--,--,--,--,--,--,3,--,--,--,--,105.4.15,105.4.16,英=7,,,,,,有
043222,中華大學,應用日語學系商務組,18,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=9,,,,,,有
043232,中華大學,應用日語學系語文組,15,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=10,,,,,,有
043242,中華大學,應用日語學系觀光組,18,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=10,,,,,,有
043252,中華大學,行政管理學系,28,--,--,--,底標,--,--,--,--,--,--,3,--,--,105.4.15,105.4.16,社=10,,,,,,有
043262,中華大學,資訊工程學系資訊工程組,21,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=37,,,,,,無
043272,中華大學,資訊工程學系軟體工程及設計組,28,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=35,,,,,,有
043282,中華大學,資訊工程學系資訊應用組,28,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=34,,,,,,有
043292,中華大學,資訊工程學系雲端物聯網組,15,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=28,,,,,,無
043302,中華大學,生物資訊學系,27,--,--,--,--,--,底標,--,--,--,--,--,3,5,105.4.15,105.4.16,總=28,自=6,,,,,有
043312,中華大學,資訊管理學系資訊系統設計組,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=31,,,,,,有
043322,中華大學,資訊管理學系資訊管理應用組,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=33,,,,,,有
043332,中華大學,資訊管理學系手機軟體設計組,18,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=31,,,,,,有
043342,中華大學,資訊管理學系巨量資料應用組,18,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.15,105.4.16,總=29,,,,,,無
043352,中華大學,餐旅管理學系,52,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.15,105.4.16,總=35,,,,,,有
043362,中華大學,休閒遊憩規劃與管理學系,43,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=10,,,,,,有
043372,中華大學,觀光與會展學系,29,--,--,--,底標,--,--,--,3,--,--,--,--,--,105.4.15,105.4.16,國=9,,,,,,有
044012,華梵大學,工業工程與經營資訊學系,54,底標,--,--,--,--,--,--,3,--,--,--,--,3,105.4.10,105.4.10,國+總=28,,,,,,無
044022,華梵大學,機電工程學系,34,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.10,105.4.10,總=24,,,,,,無
044032,華梵大學,電子工程學系,33,--,--,--,--,--,底標,--,--,--,6,--,--,3,105.4.10,105.4.10,數=2,總=28,,,,,無
044042,華梵大學,資訊管理學系,54,--,--,--,--,--,底標,--,--,--,3,--,--,6,105.4.10,105.4.10,總=28,數=1,,,,,無
044052,華梵大學,中國文學系,34,底標,--,--,底標,--,--,--,3,--,--,10,--,--,105.4.10,105.4.10,社=7,國=9,,,,,有
044062,華梵大學,外國語文學系,56,--,底標,--,--,--,--,--,--,3,--,--,--,3,105.4.10,105.4.10,英+總=34,,,,,,有
044072,華梵大學,哲學系,28,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.10,105.4.10,總=21,,,,,,無
044082,華梵大學,建築學系,35,底標,--,--,--,--,--,--,3,--,--,--,--,--,105.4.10,105.4.10,國=9,,,,,,有
044092,華梵大學,工業設計學系產品設計組,64,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.10,105.4.10,總=30,,,,,,有
044102,華梵大學,工業設計學系交通工具設計組,28,底標,--,--,--,--,--,--,--,--,--,--,--,3,105.4.10,105.4.10,總=25,,,,,,無
044112,華梵大學,環境與防災設計學系環境防災組,26,底標,--,--,--,--,--,--,--,--,3,--,--,--,105.4.10,105.4.10,數=1,,,,,,無
044122,華梵大學,環境與防災設計學系環境設計組,28,底標,--,--,--,--,--,--,--,--,--,3,--,--,105.4.10,105.4.10,社=5,,,,,,無
045012,義守大學,電機工程學系,119,--,--,--,--,底標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=24,,,,,,無
045022,義守大學,電子工程學系,71,--,--,--,--,底標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=42,,,,,,有
045032,義守大學,資訊工程學系,88,--,--,底標,--,--,--,--,--,3,4,--,--,3,105.4.1,105.4.2,數=3,英+總=40,,,,,有
045042,義守大學,通訊工程學系,41,--,--,--,--,底標,--,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=20,,,,,,無
045052,義守大學,機械與自動化工程學系,76,--,--,--,--,底標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=38,,,,,,有
045062,義守大學,化學工程學系,82,--,--,--,--,底標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=40,,,,,,有
045072,義守大學,土木與生態工程學系,74,--,--,--,--,底標,--,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=42,,,,,,有
045082,義守大學,材料科學與工程學系,81,--,--,--,--,底標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=24,,,,,,無
045092,義守大學,財務與計算數學系,38,--,--,後標,--,--,--,--,--,--,3,--,--,3,105.4.1,105.4.2,數+總=26,,,,,,無
045102,義守大學,生物醫學工程學系,78,--,--,--,--,後標,--,--,--,--,--,--,3,3,105.4.1,105.4.2,自+總=44,,,,,,有
045112,義守大學,工業管理學系,62,--,底標,--,--,--,--,--,--,--,3,--,--,3,105.4.1,105.4.2,數+總=36,,,,,,有
045122,義守大學,資訊管理學系,60,--,--,底標,--,--,--,--,4,3,--,--,--,3,105.4.1,105.4.2,國=7,英+總=38,,,,,有
045132,義守大學,企業管理學系,60,--,--,--,--,--,後標,--,3,4,--,--,--,3,105.4.1,105.4.2,英=6,國+總=46,,,,,有
045142,義守大學,財務金融學系財務管理組,30,--,--,--,--,--,後標,--,4,--,--,3,--,3,105.4.1,105.4.2,國=7,社+總=45,,,,,有
045152,義守大學,財務金融學系金融管理組,29,--,--,--,--,--,後標,--,3,4,--,--,--,3,105.4.1,105.4.2,英=3,國+總=43,,,,,無
045162,義守大學,會計學系財稅規劃組,15,--,--,--,--,--,後標,--,--,--,3,--,--,3,105.4.1,105.4.2,數+總=44,,,,,,有
045172,義守大學,會計學系管理應用組,14,--,--,--,--,--,後標,--,3.5,--,--,--,--,3.5,105.4.1,105.4.2,國+總=43,,,,,,有
045182,義守大學,國際商務學系,72,--,後標,--,--,--,--,--,4,3,--,--,--,3,105.4.1,105.4.2,國=7,英+總=39,,,,,有
045192,義守大學,公共政策與管理學系,32,後標,--,--,--,--,--,--,4,--,--,3,--,3,105.4.1,105.4.2,國=9,社+總=47,,,,,有
045202,義守大學,醫務管理學系,56,--,--,--,--,--,底標,--,4,3,--,--,--,3,105.4.1,105.4.2,國=8,英+總=44,,,,,有
045212,義守大學,健康管理學系,30,--,--,--,--,--,底標,--,5,--,--,3,--,3,105.4.1,105.4.2,國=6,社+總=43,,,,,有
045222,義守大學,餐旅管理學系,25,--,後標,--,--,--,--,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=53,,,,,,有
045232,義守大學,休閒事業管理學系,24,--,--,--,後標,--,--,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=48,,,,,,有
045242,義守大學,觀光學系,31,--,後標,--,--,--,--,--,--,--,--,--,--,3,105.4.1,105.4.2,總=38,,,,,,無
045252,義守大學,廚藝學系,26,--,後標,--,--,--,--,--,--,3,--,--,--,3,105.4.1,105.4.2,英+總=49,,,,,,有
045262,義守大學,國際企業經營學系國際行銷組(國際學院),14,--,後標,--,--,--,--,--,--,3.5,--,--,--,--,105.4.1,105.4.2,英=6,,,,,,無
045272,義守大學,國際企業經營學系國際經營組(國際學院),17,--,後標,--,--,--,--,--,--,3,--,--,--,--,105.4.1,105.4.2,英=6,,,,,,有
045282,義守大學,國際財務金融學系(國際學院),22,--,後標,--,--,--,--,--,--,3,--,--,--,--,105.4.1,105.4.2,英=6,,,,,,無
045292,義守大學,國際觀光餐旅學系(國際學院),41,--,後標,--,--,--,--,--,--,3,--,--,--,--,105.4.1,105.4.2,英=7,,,,,,有
045302,義守大學,娛樂事業管理學系影視娛樂管理組(國際學院),14,--,後標,--,--,--,--,--,--,3.5,--,--,--,--,105.4.1,105.4.2,英=6,,,,,,無
045312,義守大學,娛樂事業管理學系創意娛樂管理組(國際學院),12,--,後標,--,--,--,--,--,--,4,--,--,--,--,105.4.1,105.4.2,英=6,,,,,,無
045322,義守大學,應用英語學系,70,--,後標,--,--,--,--,--,--,3,--,--,--,3,105.4.1,105.4.2,英+總=43,,,,,,有
045332,義守大學,應用日語學系,34,後標,--,--,--,--,--,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=50,,,,,,有
045342,義守大學,大眾傳播學系媒體製作組,14,--,--,--,--,--,後標,--,--,--,--,3.5,--,3.5,105.4.1,105.4.2,社+總=53,,,,,,無
045352,義守大學,大眾傳播學系傳播管理組,13,--,--,--,--,--,後標,--,--,--,--,3.5,--,3.5,105.4.1,105.4.2,社+總=49,,,,,,無
045362,義守大學,創意商品設計學系,33,--,--,--,--,--,後標,--,3,--,--,4,--,3,105.4.1,105.4.2,社=9,國+總=47,,,,,有
045372,義守大學,電影與電視學系,28,--,--,--,--,--,後標,--,3,--,--,--,--,3,105.4.1,105.4.2,國+總=51,,,,,,有
045382,義守大學,數位多媒體設計學系數位動畫設計組,14,--,--,--,--,--,後標,--,3.5,--,--,4,--,3.5,105.4.1,105.4.2,社=10,國+總=49,,,,,有
045392,義守大學,數位多媒體設計學系互動媒體設計組,13,--,--,--,--,--,後標,--,3.5,--,--,--,4,3.5,105.4.1,105.4.2,自=5,國+總=42,,,,,有
045402,義守大學,生物科技學系生物醫藥組,17,--,--,--,--,後標,--,--,4,--,--,--,3,3,105.4.1,105.4.2,國=10,自+總=51,,,,,有
045412,義守大學,生物科技學系食品生技組,9,--,--,--,--,後標,--,--,6.5,--,--,--,5.5,5.5,105.4.1,105.4.2,國=8,自+總=45,,,,,有
045422,義守大學,營養學系臨床營養組,14,--,--,--,--,底標,--,--,3.5,--,--,--,--,3.5,105.4.1,105.4.2,國+總=57,,,,,,有
045432,義守大學,營養學系食品營養組,12,--,--,--,--,底標,--,--,4,--,--,--,--,4,105.4.1,105.4.2,國+總=53,,,,,,有
045442,義守大學,護理學系,62,--,後標,--,--,--,--,--,--,3,--,--,4,3,105.4.1,105.4.2,自=9,英+總=55,,,,,有
045452,義守大學,護理學系(公費生),2,--,後標,--,--,--,--,--,--,3,--,--,4,3,105.4.1,105.4.2,自=11,英+總=60,,,,,有
045462,義守大學,醫學影像暨放射科學系,34,--,--,--,--,後標,--,--,--,--,4,--,3,3,105.4.1,105.4.2,數=8,自+總=55,,,,,有
045472,義守大學,物理治療學系,27,--,--,--,--,均標,--,--,--,3,--,--,--,3,105.4.1,105.4.2,英+總=65,,,,,,有
045482,義守大學,職能治療學系,25,--,--,--,--,後標,--,--,--,3,--,--,4,3,105.4.1,105.4.2,自=11,英+總=62,,,,,無
046012,銘傳大學,企業管理學系（台北校區）,123,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=43,,,,,,有
046022,銘傳大學,會計學系（台北校區）,122,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=45,,,,,,有
046032,銘傳大學,財務金融學系國際金融管理組（台北校區）,31,--,後標,後標,--,--,--,--,--,--,--,--,--,3,105.4.16,105.4.16,總=46,,,,,,有
046042,銘傳大學,財務金融學系財務金融組（台北校區）,93,--,--,--,--,--,後標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=46,,,,,,有
046052,銘傳大學,風險管理與保險學系（台北校區）,93,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=43,,,,,,有
046062,銘傳大學,國際企業學系國際企業經營組（台北校區）,40,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=45,,,,,,有
046072,銘傳大學,國際企業學系外貿行銷管理組（台北校區）,82,--,--,--,--,--,底標,--,--,--,--,--,--,3,105.4.16,105.4.16,總=46,,,,,,有
