科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
101022,國立高雄大學,運動健康與休閒學系,24,均標,均標,均標,均標,均標,--,--,3,3,3,--,--,--,104.4.18,104.4.18,國+英+數=30,,,,,,無
101032,國立高雄大學,東亞語文學系日語組,2,均標,均標,--,均標,--,--,--,6,3,--,3,--,--,104.4.18,104.4.18,國=14,英+社=28,,,,,有
101042,國立高雄大學,東亞語文學系韓語組,2,均標,均標,--,均標,--,--,--,6,3,--,3,--,--,104.4.18,104.4.18,國=14,英+社=27,,,,,有
101052,國立高雄大學,東亞語文學系越語組,2,均標,均標,--,均標,--,--,--,6,3,--,3,--,--,104.4.18,104.4.18,國=13,英+社=27,,,,,有
101062,國立高雄大學,政治法律學系,20,均標,均標,--,均標,--,--,--,5,5,--,3,--,--,104.4.11,104.4.11,國+英=26,社=14,,,,,有
101072,國立高雄大學,財經法律學系,10,均標,均標,均標,均標,--,--,--,3,5,5,--,--,--,104.4.11,104.4.11,英+數=23,國=13,,,,,有
101082,國立高雄大學,應用經濟學系,14,前標,均標,均標,前標,--,--,--,--,10,3.5,--,--,--,104.4.11,104.4.11,英=9,數=10,,,,,有
101092,國立高雄大學,亞太工商管理學系企業管理組,8,均標,均標,均標,均標,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=62,,,,,,無
101102,國立高雄大學,亞太工商管理學系工業管理組,8,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=59,,,,,,有
101112,國立高雄大學,資訊管理學系,16,均標,均標,均標,均標,均標,--,--,3,3,3,--,--,--,104.4.11,104.4.11,國+英+數=36,,,,,,有
101122,國立高雄大學,金融管理學系,5,前標,均標,前標,均標,--,--,B級,--,3,5,--,--,--,104.4.11,104.4.11,數=10,英=12,,,,,有
101132,國立高雄大學,應用數學系,25,均標,均標,均標,--,均標,--,--,--,--,--,--,--,2,104.4.11,104.4.11,總=59,,,,,,無
101142,國立高雄大學,應用化學系,20,均標,均標,均標,--,均標,--,--,--,5,--,--,3,--,104.4.11,104.4.11,英=11,自=13,,,,,有
101152,國立高雄大學,應用物理學系,12,--,均標,均標,--,均標,--,--,--,--,3.5,--,3.5,--,104.4.11,104.4.11,數+自=25,,,,,,有
101162,國立高雄大學,生命科學系,20,均標,均標,均標,底標,均標,底標,--,--,--,--,--,3,--,104.4.11,104.4.11,自=13,,,,,,有
101172,國立高雄大學,電機工程學系,40,均標,均標,均標,--,均標,--,--,2.5,2.5,2.5,--,2.5,--,104.4.10,104.4.10,國+英+數+自=49,,,,,,有
101182,國立高雄大學,土木與環境工程學系,27,均標,--,均標,--,均標,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=60,,,,,,有
101192,國立高雄大學,化學工程及材料工程學系,12,--,前標,前標,--,前標,--,--,--,--,--,--,--,4,104.4.11,104.4.11,總=61,,,,,,有
101202,國立高雄大學,資訊工程學系,14,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,104.4.10,104.4.10,總=63,,,,,,有
108012,慈濟大學,醫學系,28,--,--,--,--,--,前標,--,10,5,--,--,3,4,104.4.18,104.4.18,國=14,英=15,總=73,自=15,,,有
108022,慈濟大學,醫學檢驗生物技術學系,27,--,均標,--,--,均標,--,--,--,3,--,--,3,--,104.4.18,104.4.18,英+自=23,,,,,,有
108032,慈濟大學,公共衛生學系,21,--,均標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=9,,,,,,無
108042,慈濟大學,護理學系,30,--,均標,--,--,均標,--,--,6,3,--,--,4,--,104.4.18,104.4.18,國=11,自=10,英=11,,,,有
108052,慈濟大學,醫學資訊學系醫學資訊技術組,16,--,--,均標,--,--,--,--,--,4,3,--,--,--,104.4.19,104.4.19,英=5,數=7,,,,,有
108062,慈濟大學,醫學資訊學系生物資訊組,12,--,--,均標,--,--,--,--,--,4,3,--,--,--,104.4.19,104.4.19,英=5,數=7,,,,,無
108072,慈濟大學,物理治療學系,18,均標,均標,均標,--,均標,--,--,6,3,5,--,4,--,104.4.17,104.4.17,國=12,數=9,自=11,英=12,,,有
108082,慈濟大學,生命科學系,18,--,--,--,--,均標,--,--,--,--,--,--,3,--,104.4.18,104.4.18,自=9,,,,,,有
108092,慈濟大學,分子生物暨人類遺傳學系,15,--,--,--,--,--,均標,--,--,5,6,--,3,--,104.4.18,104.4.18,數=5,英=5,自=9,,,,無
108102,慈濟大學,傳播學系,18,均標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=40,,,,,,有
108112,慈濟大學,兒童發展與家庭教育學系,18,後標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=42,,,,,,有
108122,慈濟大學,社會工作學系,20,均標,--,--,--,--,--,--,4,5,--,3,--,--,104.4.17,104.4.17,英=6,國=11,社=12,,,,有
108132,慈濟大學,人類發展學系,16,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.18,104.4.18,總=36,,,,,,無
108142,慈濟大學,東方語文學系中文組,18,均標,--,--,均標,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=11,,,,,,無
108152,慈濟大學,東方語文學系日文組,18,均標,後標,--,均標,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=11,,,,,,無
108162,慈濟大學,英美語文學系,15,--,均標,--,--,--,--,--,--,3,--,--,--,--,--,--,英=9,,,,,,無
108172,慈濟大學,護理學系(公費生),4,--,後標,--,--,後標,--,--,6,3,--,--,4,--,104.4.18,104.4.18,國=10,自=9,英=8,,,,有
109012,臺北醫學大學,醫學系,80,前標,前標,前標,前標,前標,--,--,3,3,10,3,10,--,104.4.10,104.4.12,數+自=28,國+英+社=44,,,,,有
109022,臺北醫學大學,牙醫學系,56,均標,均標,均標,--,均標,--,--,10,5,7,--,3,--,104.4.10,104.4.11,國=13,數=14,英=14,自=15,,,有
109032,臺北醫學大學,藥學系藥學組,85,--,前標,均標,--,均標,--,--,--,3,8,--,2.5,--,104.4.18,104.4.18,數=12,英=15,自=14,,,,有
109042,臺北醫學大學,藥學系臨床藥學組,20,--,前標,均標,--,前標,--,--,--,3,8,--,3,--,104.4.19,104.4.19,數=14,英+自=29,,,,,有
109052,臺北醫學大學,醫學檢驗暨生物技術學系,54,--,均標,--,--,均標,--,--,--,8,10,--,3,--,104.4.10,104.4.11,數=9,英=12,自=14,,,,有
109062,臺北醫學大學,護理學系,38,--,均標,--,--,均標,--,--,--,6,--,--,3,--,104.4.10,104.4.10,英=13,自=13,,,,,有
109072,臺北醫學大學,保健營養學系,50,均標,均標,均標,--,均標,--,--,--,3,--,--,5,--,104.4.11,104.4.11,自=12,英=14,,,,,有
109082,臺北醫學大學,公共衛生學系,31,均標,均標,--,--,均標,--,--,3,3,--,--,3,--,104.4.11,104.4.11,國+英+自=39,,,,,,有
109092,臺北醫學大學,醫務管理學系,38,均標,均標,均標,--,--,--,--,5,3,5,--,--,--,104.4.11,104.4.11,國+數=19,英=12,,,,,有
109102,臺北醫學大學,呼吸治療學系,27,--,均標,--,--,均標,--,--,--,5,--,--,3,--,104.4.10,104.4.10,英=13,自=13,,,,,有
109112,臺北醫學大學,高齡健康管理學系,23,--,均標,--,--,均標,均標,--,--,5,10,--,3,--,104.4.17,104.4.17,數=7,英=12,自=12,,,,有
109122,臺北醫學大學,牙體技術學系,19,均標,均標,--,--,均標,--,--,3,8,--,--,8,--,104.4.18,104.4.18,英+自=24,國=14,,,,,有
109132,臺北醫學大學,口腔衛生學系,21,均標,均標,--,--,均標,--,--,3,8,--,--,8,--,104.4.19,104.4.19,英+自=23,國=14,,,,,有
109142,臺北醫學大學,護理學系(公費生),5,--,均標,--,--,均標,--,--,--,6,--,--,3,--,104.4.10,104.4.10,英=10,自=13,,,,,有
110012,開南大學,企業與創業管理學系企業管理組,24,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110022,開南大學,企業與創業管理學系創業管理組,25,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110032,開南大學,國際企業學系,50,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110042,開南大學,會計學系,27,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,無
110052,開南大學,財務金融學系財務管理組,17,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110062,開南大學,財務金融學系金融組,17,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110072,開南大學,財務金融學系不動產與風險管理組,17,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=10,,,,,,無
110082,開南大學,行銷學系,45,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110092,開南大學,物流與航運管理學系,27,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110102,開南大學,觀光與餐飲旅館學系觀光旅遊組,61,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=10,,,,,,有
110112,開南大學,觀光與餐飲旅館學系餐飲旅館組,48,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110122,開南大學,空運管理學系,66,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=5,,,,,,有
110132,開南大學,運輸科技與管理學系,25,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110142,開南大學,休閒事業管理學系,26,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110152,開南大學,多媒體與行動商務學系,29,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=9,,,,,,有
110162,開南大學,資訊管理學系資訊管理組,48,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=5,,,,,,有
110172,開南大學,資訊管理學系資訊科技應用組,20,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=10,,,,,,有
110182,開南大學,資訊傳播學系,53,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=5,,,,,,有
110192,開南大學,創意產業與數位電影學士學位學程,45,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=9,,,,,,有
110202,開南大學,數位空間與商品設計學士學位學程,24,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=5,,,,,,無
110212,開南大學,法律學系,63,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110222,開南大學,公共事務管理學系,33,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110232,開南大學,應用日語學系一般組,26,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=7,,,,,,有
110242,開南大學,應用日語學系留日組,27,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110252,開南大學,應用英語學系,54,--,底標,--,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.18,英=6,,,,,,有
110262,開南大學,保健營養學系,34,--,--,--,--,底標,--,--,--,--,--,--,3,--,104.4.18,104.4.18,自=8,,,,,,有
110272,開南大學,養生與健康行銷學系養生療癒組,23,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.18,國=9,,,,,,有
110282,開南大學,養生與健康行銷學系健康行銷組,27,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=8,,,,,,有
110292,開南大學,健康產業管理學系,22,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=10,,,,,,有
110302,開南大學,形象與健康管理學士學位學程,24,--,--,--,底標,--,--,--,--,--,--,3,--,--,104.4.18,104.4.18,社=7,,,,,,無
111012,台灣首府大學,幼兒教育學系（師資培育學系）,12,底標,--,--,--,--,--,--,4,--,--,--,--,--,--,--,國=10,,,,,,有
111022,台灣首府大學,餐旅管理學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=30,,,,,,有
111032,台灣首府大學,觀光事業管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=30,,,,,,有
111042,台灣首府大學,企業管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=32,,,,,,有
111052,台灣首府大學,休閒資訊管理學系,10,--,--,--,--,--,底標,--,--,--,--,--,--,5,--,--,總=28,,,,,,有
111062,台灣首府大學,休閒管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=31,,,,,,有
111072,台灣首府大學,飯店管理學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=31,,,,,,有
111082,台灣首府大學,烘焙管理學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=32,,,,,,有
111092,台灣首府大學,資訊與多媒體設計學系,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,--,--,總=31,,,,,,有
111102,台灣首府大學,美術工藝文化創意產業學士學位學程,10,--,--,--,--,--,底標,--,--,--,--,--,--,5,--,--,總=28,,,,,,無
112012,康寧大學,時尚造型設計學系,18,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.19,總=26,,,,,,無
112022,康寧大學,保健美容學系,18,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.17,104.4.19,總=28,,,,,,無
112032,康寧大學,數位應用學系,22,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.17,104.4.19,總=28,,,,,,無
112042,康寧大學,資訊傳播學系,22,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.19,總=22,,,,,,有
112052,康寧大學,健康照護管理學系,38,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.19,總=22,,,,,,無
112062,康寧大學,餐飲管理學系,40,底標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.17,104.4.19,國=8,,,,,,有
112072,康寧大學,休閒管理學系,21,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.17,104.4.19,總=30,,,,,,有
112082,康寧大學,企業管理學系,22,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.17,104.4.19,總=28,,,,,,有
112092,康寧大學,應用外語學系應用英語組,18,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.19,總=24,,,,,,無
112102,康寧大學,應用外語學系應用日語組,24,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.19,總=23,,,,,,無
130012,佛光大學,文化資產與創意學系,35,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=33,,,,,,有
130022,佛光大學,傳播學系（媒體傳播組）,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=40,,,,,,有
130032,佛光大學,傳播學系（廣告公關組）,20,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=38,,,,,,有
130042,佛光大學,傳播學系(流行音樂傳播組),20,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=37,,,,,,有
130052,佛光大學,產品與媒體設計學系(創意商品設計組),30,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=35,,,,,,有
130062,佛光大學,產品與媒體設計學系(視覺傳達暨數位媒體設計組),30,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=33,,,,,,有
130072,佛光大學,資訊應用學系資訊系統與管理組,17,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=38,,,,,,有
130082,佛光大學,資訊應用學系網路與多媒體組,18,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=38,,,,,,有
130092,佛光大學,資訊應用學系學習與數位科技組,17,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=35,,,,,,有
130102,佛光大學,中國文學與應用學系,30,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=35,,,,,,有
130112,佛光大學,歷史學系,30,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=36,,,,,,有
130122,佛光大學,外國語文學系,38,--,--,--,--,--,底標,--,--,5,--,--,--,3,104.4.10,104.4.11,英=6,總=37,,,,,有
130132,佛光大學,社會學系,38,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=37,,,,,,無
130142,佛光大學,心理學系,35,--,--,底標,--,--,--,--,--,--,--,--,--,3,--,--,總=41,,,,,,有
130152,佛光大學,公共事務學系國際與兩岸事務組,24,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=34,,,,,,有
130162,佛光大學,公共事務學系政策與行政管理組,24,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=36,,,,,,有
130172,佛光大學,管理學系(經營管理組),26,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=37,,,,,,有
130182,佛光大學,管理學系(行銷與創業組),26,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=37,,,,,,有
130192,佛光大學,應用經濟學系(財務金融組),30,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=36,,,,,,有
130202,佛光大學,應用經濟學系(經貿產業組),22,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=35,,,,,,有
130212,佛光大學,未來與樂活產業學系,30,--,--,--,底標,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=33,,,,,,有
130222,佛光大學,不分系招生(精進組),16,--,--,--,--,--,底標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=28,,,,,,無
132012,稻江科技暨管理學院,動畫遊戲設計學系,7,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=10,,,,,,無
132022,稻江科技暨管理學院,行動科技學系,10,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,無
132032,稻江科技暨管理學院,時尚設計學系,10,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,無
132042,稻江科技暨管理學院,休閒遊憩管理學系,20,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,有
132052,稻江科技暨管理學院,幼兒教育學系(非師資培育系所),8,底標,--,--,--,--,--,--,3,3,--,3,--,--,--,--,國+英+社=17,,,,,,無
132062,稻江科技暨管理學院,老人福祉與社會工作學系,6,底標,--,--,--,--,--,--,5,--,--,--,--,--,--,--,國=9,,,,,,有
132072,稻江科技暨管理學院,餐飲管理學系,20,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,無
132082,稻江科技暨管理學院,時尚美容藝術與保健管理學士學位學程,10,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,無
132092,稻江科技暨管理學院,表演藝術學士學位學程,10,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,有
132102,稻江科技暨管理學院,法律學士學位學程,4,底標,--,--,--,--,--,--,--,--,--,--,--,3,--,--,總=31,,,,,,無
132112,稻江科技暨管理學院,經營管理學士學位學程,7,--,--,--,--,--,底標,--,--,--,--,--,--,5,--,--,總=28,,,,,,無
132122,稻江科技暨管理學院,觀光規劃學士學位學程,6,底標,--,--,--,--,--,--,3,--,--,--,--,--,--,--,國=8,,,,,,無
133012,明道大學,企業管理學系,33,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=31,,,,,,有
133022,明道大學,餐旅管理學系,72,--,--,底標,--,--,--,--,--,--,3,--,--,--,104.4.18,104.4.19,數=3,,,,,,有
133032,明道大學,休閒保健學系,40,--,--,底標,--,--,--,--,--,--,3,--,--,--,104.4.18,104.4.19,數=4,,,,,,有
133042,明道大學,行銷與物流學系,33,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=30,,,,,,有
133052,明道大學,財務金融學系,44,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=28,,,,,,有
133062,明道大學,精緻農業學系,27,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=32,,,,,,有
133072,明道大學,資訊傳播學系,30,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=31,,,,,,有
133082,明道大學,材料與能源工程學系,60,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=17,,,,,,無
133092,明道大學,景觀與環境設計學系,60,--,--,--,--,底標,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=24,,,,,,有
133102,明道大學,數位設計學系,60,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.19,總=25,,,,,,有
133112,明道大學,時尚造形學系,60,--,--,底標,--,--,底標,--,--,--,--,--,--,3,104.4.18,104.4.19,總=28,,,,,,無
133122,明道大學,中國文學學系,36,--,--,底標,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.19,國=7,,,,,,有
133132,明道大學,應用英語學系,36,--,--,底標,--,--,--,--,--,3,--,--,--,--,104.4.18,104.4.19,英=2,,,,,,無
133142,明道大學,應用日語學系,64,--,--,底標,--,--,--,--,3,--,--,--,--,--,104.4.18,104.4.19,國=7,,,,,,有
134012,亞洲大學,健康產業管理學系健康產業管理組,40,--,--,--,--,--,底標,--,12,3,6,--,--,3,104.4.11,104.4.12,國=5,數=4,英+總=46,,,,有
134022,亞洲大學,健康產業管理學系醫療機構管理組,39,--,--,--,--,--,底標,--,12,3,6,--,--,3,104.4.11,104.4.12,國=6,數=4,英+總=46,,,,有
134032,亞洲大學,保健營養生技學系食品營養組,38,--,--,--,--,--,底標,--,--,12,--,--,6,3,104.4.11,104.4.12,英=6,自=8,總=46,,,,有
134042,亞洲大學,保健營養生技學系化妝品組,26,--,--,--,--,--,底標,--,12,6,--,--,--,3,104.4.11,104.4.12,國=9,英=7,總=42,,,,有
134052,亞洲大學,生物科技學系應用技術組,36,--,--,--,--,--,底標,--,10,--,20,--,3,3,104.4.11,104.4.12,數=2,國=8,自+總=52,,,,有
